framenumber,x,y,text
80,3,143,"A 3 import ... ae
"
80,4,159,"s Sere a
"
80,2,179,"é eee :
"
80,2,196,"é eae kd
"
80,716,208,"ood
"
80,2,205,"0 ese mr ty 4
"
80,170,235,"Cer eee iy cael Me rem et aol es ae ew eel ea eee ae ae Ce meee el eae eee me mere lee
"
80,177,249,"Xero eee Met aoe eR ae
"
80,168,273,"© Constants 7
"
80,170,292,"Se ese nmr af
"
80,171,309,"eee uence) rl Gee Nee ey
"
80,168,337,"Seema
"
80,169,351,"CS eect cea)
"
80,170,377,"neo @EntityListeners(AuditingEntityListener.class)
"
80,170,398,"Siete cy = wes moma or
"
80,170,408,"erence SUG eke) hay haa leae (Umesh Re Mn EISLER
"
80,169,438,"Teer ne Re secrecy
"
80,172,457,"meron ren tec ree are r . SrTe
"
80,155,458,"PTV ene x) * private static final long serialVersionUID = 1L;| =
"
80,168,497,"eee ae) 7 Es
"
80,169,518,"Seren eto eee Pe
"
80,169,537,"Se rei
"
80,170,551,"© webConfigurer (GLOOM MUNG Meech Lt) AMP ULL PTs EAST SLeEoh cD er
"
80,133,575,"lS @JsonIgnore Saree
"
80,172,598,"eee ny : :
"
80,4,605,"2 omer t private String createdBy; “8
"
80,2,629,"By nes ——
"
80,2,650,"ao Cea oa
"
80,2,670,"“ Seeman he =
"
80,3,689,"A Peal Clee RU TN Gi) The Teh MR) Leche) Le ETB ue
"
80,4,713,"5 eect] nar a
"
80,2,728,"i or alicia a
"
80,1,751,"af Pee aris @ private Instant createdDate = Instant.now(); sare
"
80,4,776,"2 SNe ~“
"
80,3,796,"A Coa }
"
80,2,814,"2 aa era ra sity]
"
80,0,835,"sg . Mi Slee @Column(name = ""last_modified_by"", length = 50)
"
80,1,861,"A roe
"
80,62,873,"oe red @JsonIqnore
"
80,27,892,"Pee Re a Cee
"
80,2,912,"ee rere ea ea See 2653 LF UTF-8 4spaces# P master “
"
96,4,6,"(A DC ee eae ee Sue UL ae Te CCU)

"
96,9,32,"eee ae a ee en he nee ier me mere cents Bolle Sek 2 Cac od CO *

"
96,0,61,"> laced (eee ee een =
"
96,0,75,"a Sar 7) 9 > 2ea ees = aa: a Q
"
96,0,87,"a Peer ce) Bs package com.banking.app.domain; 7 Q

"
96,4,117,"= Cat 2 ;
"
82,4,6,"Cx DC ee oe ee ue Ui ae Ue CCU)
"
82,9,32,"CO ace oe ML oe ec ee Sa ee Dee Pa a a = 2 | (lca a ara} fou +)
"
82,3,61,"hare © EF = | & —| ) Avstractausitingentityiave UPA
"
82,2,75,"3 or Sr ; mm ;
"
82,1,87,"% Mere it package com.banking.app.domain; iS
"
82,134,119,"Ce cc
"
82,4,139,"F pene ¥
"
82,3,143,"A 3 import ... ae
"
82,4,159,"s Sere a
"
82,2,179,"é eee :
"
82,2,196,"é eae kd
"
82,716,208,"ood
"
82,2,205,"0 ese mr ty 4
"
82,170,235,"Cer eee iy Cael Me rem ot aed Ces ae ee eel Pea eee ye ae Ce ee ce el eae eee eee mmole he lee
"
82,177,249,"Xero eee Met aoe eR ae
"
82,168,273,"© Constants 7
"
82,170,292,"Se ese nmr af
"
82,171,309,"eee uence) rl Gee Nee ey
"
82,168,337,"Seema
"
82,169,351,"CS eect cea)
"
82,170,377,"neo @EntityListeners(AuditingEntityListener.class)
"
82,170,398,"Siete cy = wes moma or
"
82,170,408,"erence SUG eke) hay haa leae (Umesh Re Mn EISLER
"
82,169,438,"Teer ne Reeser
"
82,169,447,"ereren ren tec ree are r . SrTe
"
82,155,458,"PTV ene x) * private static final long serialVersionUID = 1L;| =
"
82,168,497,"eee ae) 7 Es
"
82,169,518,"Seren eto eee Pe
"
82,169,537,"Se rei
"
82,170,551,"© webConfigurer (GLOOM MUG Meme Lh Lt) A ULL PTs MST Coh] cD er
"
82,133,575,"US @JsonIgnore Saree
"
82,172,598,"Ieee ny : :
"
82,4,605,"2 omer t private String createdBy; — 8
"
82,2,629,"By nes oo
"
82,2,650,"ao Cea oa
"
82,2,670,"“ Seeman he =
"
82,3,689,"A Peal Clee RU TN Gi) ere Sem he MR) Leche) Le LET -D) ue
"
82,4,713,"5 eect] nar a
"
82,2,728,"i or alicia a
"
82,1,751,"af Pee aris @ private Instant createdDate = Instant.now(); sare
"
82,4,776,"2 SNe i
"
82,3,796,"A Coa }
"
82,2,814,"2 aa era ra sity]
"
82,0,835,"sg . Mi Slee @Column(name = ""last_modified_by"", length = 50)
"
82,1,861,"A roe
"
82,62,873,"oe red @JsonIqnore
"
82,27,892,"Pee Re a Cee
"
82,2,912,"ee rere ea ea See 2653 LF UTF-8 4spaces# P master “
"
55,4,6,"Cx DC ee oe ee ue i ae re CCU)
"
55,9,32,"COC a eee oe ML oe ee a ee Sa ee ee Pa a a = 2 | (lca a ara} fou +)
"
55,3,61,"hare © EF = | & —| ) Avstractausitingentityiave UPA
"
55,2,75,"3 or ST ; mm ;
"
55,1,87,"% Mere it package com.banking.app.domain; iS
"
55,134,119,"Oe rc
"
55,4,139,"F pene ¥
"
55,3,143,"A 3 import ... ae
"
55,4,159,"s Sere a
"
55,2,179,"é eee :
"
55,2,196,"é eee
"
55,2,205,"0 ese me ty ae
"
55,170,233,"© CacheConfiguration Sane M re mot aed Ce cae eekly ae Cee eee eae eee wee mmole he le
"
55,177,258,"Xero eee Mey * lost modified by date
"
55,168,277,"© Constants
"
55,170,292,"Sire ese nmr af
"
55,176,309,"eee uence) rl Cee ee)
"
55,168,337,"Soe)
"
55,169,351,"Cee ca)
"
55,170,377,"ene @EntityListeners(AuditingEntityListener.class)
"
55,170,398,"Siete cy = aes moan or
"
55,170,408,"Elecite See Uke) haya haa lea (Ue sme et) Re | EIST ee 2G
"
55,169,438,"Teer ne Re secre cc
"
55,169,447,"© LoggingConfiguration ree are r . Te
"
55,155,464,"PTV ene x) ae EA) hh em ANT LOTS MeL ave (eee =
"
55,158,493,"Pee ae) 7 Es
"
55,169,518,"Seren eto eee ha
"
55,169,533,"© SwaggerContig lidat
"
55,170,551,"© webConfigurer (GLOOM MUNG Meee Lh Lt) AP ULL A PTs MSL] EM MD er
"
55,133,575,"al @JsonIgnore Saree
"
55,171,598,"CRC Sy : : a
"
55,4,605,"2 omer t private String createdBy; hil
"
55,2,629,"By nes ——
"
55,2,650,"ao Ca oa
"
55,2,670,"“ Seem ans he =
"
55,3,693,"A Peal @Column(name = ""created_date"", updatable = false) =
"
55,4,719,"5 ec] a
"
55,2,728,"i os alicia a
"
55,1,751,"af Pee aris @ private Instant createdDate = Instant.now(); sare
"
55,4,776,"2 SNe ~“
"
55,3,796,"A Coe ead
"
55,2,814,"2 aa erat ra att N 7
"
55,0,835,"sg . Mi Slee @Column(name = ""last_modified_by"", length = 50)
"
55,1,861,"A roe
"
55,62,873,"oe red @JsonIqnore
"
55,27,892,"[cee Re Cee
"
55,2,912,"ee rere ea ea See ee 2653 LF UTF-8 4spaces# P master “
"
41,4,6,"Lad Ca ee oe ee at Rs EBC LULL |
"
41,9,32,"Cea eC oe MCL ee) et a ed By A | Mtestitsy | bP GG (cc ae aera Cen ea + )
"
41,3,61,"Piolo (eae ce ne en ee)
"
41,1,82,"e ” Bee Supenimenane See ie eee gee eee eed
"
41,134,116,"eA) package com.banking.app.config; Petey
"
41,3,139,"1 aera
"
41,4,154,"3 Rees ne eee ice
"
41,2,173,"& Rae Tei} import org.springframework.boot.context.properties.ConfigurationProperties;
"
41,0,188,"El eer
"
41,5,214,"0 CIN neice
"
41,186,228,"Pot eae cl) E Vis s|
"
41,164,251,"Se gee ae emote
"
41,169,278,"Peres mete
"
41,170,294,"Seer ela) ae]
"
41,149,314,"bf perce Ga Camo eet eek ame me ee eke eke) ae ee
"
41,169,338,"ae + See {@Link io. github. jhipster.config. JHipsterProperties} for a good example
"
41,170,377,"cca tel 7)
"
41,164,389,"SSP er A v eee ae a 7
"
41,169,406,"Pee een (CleeT eae he aa eA he ae Ror he MR CUAL Ue sea 1D
"
41,169,431,"© JacksonConfiguration “public class ApplicationProperties {
"
41,170,457,"Sete ene ne ogy :
"
41,170,478,"Meee ety
"
41,170,493,"SMe eee eee My b
"
41,169,518,"ieee ene tcc
"
41,170,537,"Sete atc
"
41,168,559,"cee ae
"
41,170,578,"Seen mr
"
41,169,598,"Se eit
"
41,4,616,"g © WebConfigurer
"
41,3,629,"Bi ery
"
41,2,654,"Z See
"
41,2,676,"- coer Tee)
"
41,0,692,"Fa aria
"
41,3,715,"5 Pee ee
"
41,2,733,"é SR ocnet ara
"
41,0,751,"is Cae
"
41,4,779,"a cc]
"
41,3,797,"5 acd
"
41,2,814,"E ore)
"
41,2,838,"= SS eau
"
41,1,853,"A ery
"
41,98,879,"Po
"
41,27,892,"[eR ec Cree
"
41,2,912,"(Eleva wor a dekectad Augular CLI Ramanan Cis delouiod/( Ganon OTMiMue sau) Prt ce eee ae ee
"
69,4,6,"Cx Dae oe ee ue ei ae Ue CCU)
"
69,9,32,"CO a eee ee MCL oe ec ee Sa ee ee Pa a a = 2 | (lca a ara} fou +)
"
69,3,61,"hare © EF = | & —| ) Avstractausitingentityiave UPA
"
69,2,75,"3 or ST ; mm ;
"
69,1,87,"% Mere it package com.banking.app.domain; iS
"
69,134,119,"Oe rc
"
69,4,139,"F pene ¥
"
69,3,143,"A 3 import ... ae
"
69,4,159,"s Sere a
"
69,2,179,"é eee :
"
69,2,196,"é Teena kd
"
69,716,208,"ood
"
69,2,205,"0 escent 4
"
69,170,235,"Cera eee iy Sane remot aol Ce ae awe ea eee se ae Ce ee ce Lele ee eee eee leh e le
"
69,172,258,"xeric Met aoe eR ae
"
69,168,273,"© Constants 7
"
69,170,292,"Sire ese nmr af
"
69,181,309,"eee uence) rl Cee ee)
"
69,168,337,"Seema)
"
69,169,351,"Cee ca)
"
69,170,377,"ene @EntityListeners(AuditingEntityListener.class)
"
69,170,389,"Ser Eee cry = aes moan or
"
69,170,408,"erence See Uke) haya haa leae (Ue sme et) Re Mn 1ST ee 2G
"
69,169,438,"Teer ne Re secre cc
"
69,169,447,"© LoggingConfiguration ree are r . SrTe
"
69,155,458,"PTV ene x) * private static final long serialVersionUID = 1L;| =
"
69,158,493,"Pee ae) 7 Es
"
69,169,518,"Seren eto eee Pe
"
69,169,537,"Seren
"
69,170,551,"© webConfigurer (GLOOM MUNG Meee Lh Lt) AP ULL A PTs MSL] EM MD er
"
69,133,575,"SiRa domeln. @JsonIgnore Saree
"
69,171,598,"CRC Sy : :
"
69,4,605,"2 omer t private String createdBy; i had
"
69,2,629,"By nes ——
"
69,2,650,"ao Ca oa
"
69,2,670,"“ Seeman he =
"
69,3,689,"A Peay Cleo RU TN G11 Mr Ne Sem he MM) Leche) Le LET -B ue
"
69,4,713,"5 eect] nan a
"
69,2,728,"i or alicia a
"
69,1,751,"af Pee aris @ private Instant createdDate = Instant.now(); sare
"
69,4,776,"2 SNe ~“
"
69,3,796,"A Coa }
"
69,2,814,"2 aa ere ra sity]
"
69,0,835,"sg . Mi Slee @Column(name = ""last_modified_by"", length = 50)
"
69,1,861,"A roe
"
69,62,873,"oe red @JsonIqnore
"
69,27,892,"[eee Re a Cee
"
69,2,912,"ee eee ea See ee 2653 LF UTF-8 4spaces# P master “
"
68,4,6,"Cx Dee ee ee ue Ui ae re CCU)
"
68,9,32,"CO ace oe ML oe ec ee Sa ee Dee Pa a a = 2 | (lca a ara} fou +)
"
68,3,61,"hare © EF = | & —| ) Avstractausitingentityiave UPA
"
68,2,75,"3 or ST ; mm ;
"
68,1,87,"% Mere it package com.banking.app.domain; iS
"
68,134,119,"Oe cc
"
68,4,139,"F pene ¥
"
68,3,143,"A 3 import ... ae
"
68,4,159,"s Sere a
"
68,2,179,"é eee :
"
68,2,196,"é eee kd
"
68,716,208,"ood
"
68,2,205,"0 ese my 4
"
68,170,235,"Cer eee iy cael ree et aol Ce cae eee ea eee se ae Cee ce el eae eee me meee
"
68,177,249,"Xero eee Met aoe ete ae
"
68,168,273,"© Constants 7
"
68,170,292,"Se ese nmr af
"
68,171,309,"eee uence) rl Gee Nee ey
"
68,168,337,"Seema
"
68,169,351,"CS eect ca)
"
68,170,377,"ene @EntityListeners(AuditingEntityListener.class)
"
68,170,389,"Stet Eee cy = wes moan or
"
68,170,408,"erence See eke) -hau [eee haa leae (Oem et) Re EIST eZ.
"
68,169,438,"Teer ne Reeser
"
68,169,447,"ereren ren tec ree are r . SrTe
"
68,155,458,"PTV ene x) * private static final long serialVersionUID = 1L;| =
"
68,168,497,"eee ae) 7 Es
"
68,169,518,"Seren eto eee Pe
"
68,169,537,"ernie
"
68,170,551,"© webConfigurer (GLOOM MUNG Meech Lt) A ULL PT ASLO h ee] cD er
"
68,133,575,"US @JsonIgnore Saree
"
68,172,598,"Ieee ny : :
"
68,4,605,"2 omer t private String createdBy; “8
"
68,2,629,"By nes ——
"
68,2,650,"ao Cea oa
"
68,2,670,"“ Seeman he =
"
68,3,689,"A Peal @Column(name = ""created_date"", updatable = false) ue
"
68,4,713,"5 eect] nar a
"
68,2,728,"i os ical =
"
68,1,751,"af Pee aris @ private Instant createdDate = Instant.now(); sare
"
68,4,776,"2 SNe ~“
"
68,3,796,"A Coa }
"
68,2,814,"2 aa era ra sity]
"
68,0,835,"sg . Mi Slee @Column(name = ""last_modified_by"", length = 50)
"
68,1,861,"A roe
"
68,62,873,"oe red @JsonIqnore
"
68,27,892,"Pee Re a Cee
"
68,2,912,"ee rere ea ea See 2653 LF UTF-8 4spaces# P master “
"
40,4,6,"(A Dee oe ee uns EU}
"
40,9,32,"COC a eC ee RCCL oe) et ere ae PS ako ae - 2 |S (cic ae Ar Cen Be ae + }
"
40,3,61,"ioe Ce cee ee ea a
"
40,4,79,"3 Sa j — os
"
40,1,86,". ee ere it package com.banking.app.config. audit; sa
"
40,134,119,"eo
"
40,3,139,"F aera =
"
40,4,148,": ee ears cad
"
40,0,171,"iS ent 1
"
40,0,188,"El Saeed
"
40,2,206,"u eterno enc UUs
"
40,186,227,"i package-info.java 12 PT etme (esa The
"
40,169,258,"CS eat a
"
40,169,278,"Pree Met
"
40,170,295,"Recerca) lind
"
40,172,318,"reece ao * Convert a list of PersistentAuditEvent to a list of AuditEvent
"
40,169,338,"Cenc
"
40,169,354,"Preece eet 2
"
40,170,372,"© DateTimeFormatConfiguration * @param persistentAuditEvents the List to convert
"
40,168,397,"SSP cme er ;
"
40,169,406,"Pee ete ct it * @return the converted list.
"
40,169,437,"Pree eee vA
"
40,187,459,"eM esecn tie a . r A A A 7
"
40,208,457,"ee ie eal public List<AuditEvent> convertToAuditEvent (Iterable<PersistentAuditEvent> persistentAuditEvents) {
"
40,170,491,"STR eee Meo Sea O ese ee ene
"
40,169,518,"Se ey Rese mM Eten SK MT hay i dO
"
40,170,537,"Senet
"
40,164,550,"See ae +
"
40,169,578,"a Cael List<AuditEvent> auditEvents = new ArrayList<>();
"
40,187,600,"Sree tee) A ; : . ; ;
"
40,4,610,"S AC etic case Lee UC Rea eee ehh ae RS eee LO
"
40,3,633,"g A A A A
"
40,3,639,"5 ete EM snes mel ae sneha Ge see he eRe
"
40,2,658,"A eee ane
"
40,2,665,"“ ere t
"
40,3,697,"A aris iachat ai me-l(ebRaA hao
"
40,4,708,"5 Pee cee act) 7
"
40,0,729,"cd Seer sta
"
40,0,751,"is Cae
"
40,4,768,"a SS r
"
40,4,769,"e Pec] A [ee
"
40,3,800,"5 acd
"
40,2,814,": ene PC ae eee ure eae Oe eae
"
40,2,838,"= Sea ey
"
40,0,852,"es Cte) 7
"
40,98,873,"ens * param _persistentAuditEvent the event to convert
"
40,27,892,"[ec Re ec Cree
"
40,2,912,"a ee ar een See ee ee Pe er eee ee ere
"
54,4,6,"Cx Da ee eae ee ue ai ae eC U Li)
"
54,9,32,"Se ee ee emer sn meee Pe ae aaa) Wr)
"
54,3,61,"bee © EF = | & —| ) Avstractausitingentityiave UPA
"
54,2,73,"B any  Gasuaace naa 5 = re 2
"
54,1,87,"% Mere it package com.banking.app.domain; iS
"
54,134,119,"Ce cc
"
54,3,130,"A pene err fn
"
54,4,158,"s Sere a a
"
54,2,179,"a eee 1
"
54,2,196,"é eae kd
"
54,716,208,"ood
"
54,2,205,"0 ese mr ty 4
"
54,170,235,"Cer eee ly Cael ree ot mel Cee ae eee ea eee se ae Ce ee cee eee ee wee me melee
"
54,172,258,"xeon Mey aoe ete ae
"
54,168,273,"© Constants 7
"
54,170,292,"Se ese nmr af
"
54,181,309,"eee ernie cuey rl Gee Nee ey
"
54,168,337,"Seema)
"
54,169,351,"CS eect ca)
"
54,170,377,"neo @EntityListeners(AuditingEntityListener.class)
"
54,170,389,"Set Eee cy = wes moma or
"
54,170,408,"Elecite SUG eke) hay haa leae (Umesh Re Mn EISLER
"
54,169,438,"Teer ne Reeser
"
54,169,447,"ereren ren tec ree are r . Te
"
54,155,464,"PTV ene x) ae EA) ehh em AL LOTS MeL are (eel =
"
54,168,497,"eee ae) 7 Es
"
54,169,518,"Reese e tc eee Pe
"
54,169,537,"ernie
"
54,170,551,"© webConfigurer (GLOOM MUNG Meech Lt) A ULL PT ASLO h ee] cD er
"
54,133,575,"al @JsonIgnore Saree
"
54,172,598,"Ieee ny : : a
"
54,4,605,"2 omer t private String createdBy; hil
"
54,2,629,"By nes ——
"
54,2,650,"ao Cea oa
"
54,2,670,"“ Seeman he =
"
54,3,689,"A Peal Clee RU TN Gi) eT Ne Le he MY) Lele) Le ETB ue
"
54,4,713,"5 ec] nar a
"
54,2,728,"i os  cinneciania a
"
54,1,751,"af Pee aris @ private Instant createdDate = Instant.now(); sare
"
54,4,776,"2 SNe ~“
"
54,3,796,"A Coe ead
"
54,2,814,"2 aa ere ra att Ny
"
54,0,835,"sg . Mi Slee @Column(name = ""last_modified_by"", length = 50)
"
54,1,861,"A roe
"
54,62,873,"oe red @JsonIqnore
"
54,27,892,"[ec Re a > Cee
"
54,2,912,"ee eee eee See ee ee 2653 LF UTF-8 4spaces# P master “
"
83,4,6,"Cx Dee ee ee ue ii ae Ue CU)
"
83,9,32,"CO a eee ee MCL oe ec ee Sa ee ee Pa a a = 2 | (lca a ara} fou +)
"
83,3,61,"hare © EF = | & —| ) Avstractausitingentityiave UPA
"
83,2,75,"3 or ST ; mm ;
"
83,1,87,"% Mere it package com.banking.app.domain; iS
"
83,134,119,"Oe rc
"
83,4,139,"F pene ¥
"
83,3,143,"A 3 import ... ae
"
83,4,159,"s Sere a
"
83,2,179,"é eee :
"
83,2,196,"é eee
"
83,2,205,"0 ese me ty ae
"
83,170,235,"Cera eee iy Cael rem eral Ce ae eee Pea eee ae ae Cee cee eee eee me melee
"
83,172,258,"xeric Met * lost modified by date
"
83,168,277,"© Constants
"
83,170,292,"Sire ese nmr af
"
83,181,309,"eee uence) rl Cee ee)
"
83,168,337,"Seema)
"
83,169,351,"Cee aa)
"
83,170,377,"ene @EntityListeners(AuditingEntityListener.class)
"
83,170,389,"Ser Eee cry = aes moan or
"
83,170,408,"erence See Uke) haya haa lea (Ue sme et) Re | EIST ee 2G
"
83,169,438,"Teen Reeser etc cy
"
83,172,457,"meron ren tec ree are r . SrTe
"
83,155,458,"PTV ene x) * private static final long serialVersionUID = 1L;| =
"
83,158,493,"Pee ae) 7 Es
"
83,169,518,"Seren eto eee ha
"
83,169,533,"© SwaggerContig lidat
"
83,170,551,"© webConfigurer (GLOOM MUG Meme Lh Lt) APOLLO POT: MSL Ch] cD er
"
83,133,575,"el @JsonIgnore Saree
"
83,171,598,"CRC : : a
"
83,4,605,"2 omer t private String createdBy; hil
"
83,2,629,"By nes ——
"
83,2,650,"ao Ca oa
"
83,2,670,"“ Seeman he =
"
83,3,693,"A Peal @Column(name = ""created_date"", updatable = false) =
"
83,4,719,"5 eect] a
"
83,2,728,"i or alicia a
"
83,1,751,"af Pee aris @ private Instant createdDate = Instant.now(); sare
"
83,4,776,"2 SN el a
"
83,3,796,"A Coa }
"
83,2,814,"2 aa ere ra sity]
"
83,0,835,"sg . Mi Slee @Column(name = ""last_modified_by"", length = 50)
"
83,1,861,"A roe
"
83,62,873,"oe red @JsonIqnore
"
83,27,892,"[eee Re a Cee
"
83,2,912,"ee eee ea See ee 2653 LF UTF-8 4spaces# P master “
"
